car_size,car_width,car_len,ramp_angle,front_bumper_length,wind_screen_x,wind_screen_z,side_mirrors_x,side_mirrors_z,rear_window_x,rear_window_z,trunklid_angle,trunklid_x,trunklid_z,diffusor_angle,car_green_house_angle,car_front_hood_angle,car_air_intake_angle,tires_diameter,tires_width
9.193399443158922768e-01,5.595497845766289613e-02,-6.131398430537409600e-02,-5.865707560787155828e+00,9.250403407027615876e-02,4.221031071949078728e-03,3.787152363374858555e-02,4.408774950267167758e-02,4.448839219096294151e-02,-4.627370002063510568e-02,1.329061811404094740e-02,3.009540784171324646e+00,1.192375525125503877e-02,4.592325518570841703e-02,-2.510031208309795758e+00,5.082288815692866280e+00,4.010434568012458456e+00,-3.398625503266492487e+00,3.084944675540482115e-03,-1.479779809803427604e-02
1.126720728075685019e+00,4.640961230891813005e-02,1.570018342321621851e-02,1.186652571905314701e+00,6.376501595002947997e-02,2.044100379956853564e-02,-4.544805312681472753e-02,2.067131739485680852e-04,1.304029792366566409e-02,4.532127312674952280e-03,-2.060143301582326864e-02,5.946740849860162825e+00,1.735436630083529719e-02,-1.080393671179594867e-02,3.000803060135146083e+00,1.620504346152193520e+00,3.077946066113737444e+00,-4.971566823561211379e+00,-1.287451219686490400e-02,5.369859385341187175e-03
8.789774649156226749e-01,1.341601133167920346e-02,-9.922400134472875166e-02,3.924423569853157545e+00,8.851484260059724885e-02,3.638039030925492578e-02,-2.913372621458048053e-02,-3.481236336915188856e-02,2.708439012053526218e-02,-5.843252401408413621e-03,-1.521066567907395500e-02,-6.995527982318709093e+00,-1.155295925191510836e-02,-1.857414767806669920e-02,-3.020419497127624808e+00,1.435759579418547816e+00,5.333756712585657311e+00,2.204937793710383787e+00,1.863512679872211808e-03,-9.699528335960131906e-03
9.109708968306017285e-01,7.063117703364668598e-02,-2.481640786918537511e-04,-6.141078618349990137e+00,2.910865962666875362e-02,-9.708367115598928732e-03,1.047172001330570756e-02,-6.630024832716185923e-03,-4.950256126870562767e-02,4.268754072591307569e-03,3.408334499902188064e-02,-5.983611764465484484e+00,-2.222573196402893858e-02,4.213773674874840558e-02,1.414187962040722724e+00,-2.441802604740166416e+00,1.735301282454292604e+00,7.402935375860938194e+00,1.005396875253603169e-02,-3.596707800081498652e-03
9.972350091696617902e-01,2.575225145679252425e-02,6.567519216001813098e-02,-2.269880727025869405e+00,-7.650152188297934530e-02,-2.811821687409036402e-02,-2.917320822812098646e-02,2.240570767987226652e-02,-1.288182091482487079e-02,8.041220337002677465e-03,-2.965588329381597943e-02,3.245289694482002218e+00,-2.787225991938509229e-02,-4.964138541194306614e-02,-6.085679061096152864e+00,-7.885947352224752294e+00,-1.892201134278051811e+00,-2.737174879436459207e+00,1.006769681547857280e-02,5.053637043187758637e-03
1.073537229020457007e+00,-1.823201180339925620e-02,9.054370000743064417e-02,3.546411751298663262e+00,3.729918250000124891e-02,2.682903299761160709e-03,2.014481627522629603e-02,3.819464988397235083e-02,-1.560566412896904204e-02,1.432283428703805261e-02,4.922142307661407645e-02,6.008329246167978255e-01,3.936415224430274418e-02,3.905346681233785866e-02,-4.652707236692757320e+00,-3.681764967791476550e+00,-2.786360299168599397e+00,-7.695527568090778203e+00,-5.198552770945159655e-03,-5.708630329662159678e-03
1.143417327207982614e+00,4.750845568398615049e-02,3.004284598435702502e-02,3.845823788201236937e-01,-3.460915741824144298e-02,-4.550094741290099803e-02,3.887939268771893608e-02,-3.100066545544036961e-02,-3.286612649664025221e-02,2.376776676896261153e-02,2.029753011585264111e-02,-2.245813600543302258e+00,-3.940227788861688785e-02,1.606410978408662205e-02,-5.400925093187236570e+00,1.742901214301404877e+00,-7.069488283453321031e+00,-6.019632171620196814e+00,6.661177764797805712e-04,1.109881709267752578e-02
1.191055653203671127e+00,4.694722465936881917e-02,-4.061274366575148842e-03,4.610901818577570310e+00,-5.885717942339357966e-03,-2.646881348557144145e-02,2.637166927482068046e-02,-1.647216241687399219e-03,-1.637047742124130706e-02,-1.930991093639784772e-02,6.616021761447862803e-03,-1.678965844925528472e-01,1.994661333990586927e-03,-3.880213649583041935e-02,-2.432845807640717339e+00,2.018025461288569744e+00,-5.524576696091646255e+00,-1.245795755656780912e+00,-1.880597906749697373e-03,1.385445640163951095e-02
8.594116788656355199e-01,3.206826188809747125e-02,-7.012147567723048258e-02,7.791916286204543241e-01,-4.567713050089891591e-03,1.892790605393947223e-02,1.865918596987006794e-02,3.943050981101814401e-02,-3.679739184182934109e-04,-1.817562932898741240e-02,7.443154589473754967e-04,3.302706114069783538e+00,4.782619634827940669e-02,2.958908769574648823e-02,-4.216610114728263525e+00,1.430838722543528618e+00,-5.041788716136183623e+00,-4.106797748595340636e+00,-4.258997385409805242e-04,-1.062468972919609900e-02
1.113782749013829010e+00,4.233562665365259159e-02,-9.194987443194638232e-02,-5.795021743257288804e+00,5.581909983599089853e-02,2.744881207946524293e-02,1.238943493364132176e-02,-3.013580846254769463e-03,1.013563657954076602e-02,4.428069669770054451e-02,1.674482560718429380e-02,-7.191905796342968671e+00,4.017260708478309628e-02,-6.234029828392870232e-03,1.435885769160245573e+00,2.262869020453914359e+00,-6.519137234369232203e-01,1.095091020368053947e+00,6.953663348570204503e-03,1.460315541880782483e-02
1.186176687596651957e+00,-1.870579891336590639e-02,7.972298217521159303e-02,-4.572173448895291870e+00,-3.632344615137790556e-02,3.110459239926430253e-02,1.038933390916604166e-02,-2.626612178387257787e-02,-3.255272420904212205e-02,-2.800039596521008978e-02,-8.236545654162527597e-03,-1.495419637944610969e+00,4.908122753208848943e-02,2.090027934880177296e-02,3.943698503902334451e+00,5.718591053186834472e+00,-7.213329406704609426e-01,2.548835734695233057e+00,4.633552079394842246e-03,5.033925720113064523e-03
1.034729753581767442e+00,-3.975977363744951504e-02,-4.105757118820978907e-02,7.575293678610362846e+00,-7.033007558942550030e-02,-4.343295383990995046e-02,-2.108374182437851296e-02,-1.918148708206096620e-02,-2.213583675667548864e-02,-1.868631072993835046e-02,3.656870349480711990e-02,3.594297771678490960e+00,-2.241345241251973056e-02,-5.304992085455359496e-03,-4.085496623842463038e+00,-2.221168973832391202e+00,-3.444109125549067230e+00,-6.666098872181169810e-01,-7.104981302508336753e-03,-4.665492298343044963e-04
1.095552513579808096e+00,-3.977194151702998642e-02,-6.045283209495846966e-02,-9.685745827972702671e-01,-9.081219896259595803e-02,-3.962661294385064203e-03,4.784541412075876687e-02,-1.263962982180742017e-02,-4.050810950409280964e-04,1.697232640666776482e-02,-5.140656802201146180e-03,-1.339478889736870570e+00,3.557916766500189565e-02,-2.529349543809141995e-02,5.765690547028860635e+00,3.063739009862800344e-01,5.065192061041550176e-01,2.165581169558469909e+00,8.380083971930770217e-03,-1.034544229734493670e-03
9.495658880176884864e-01,2.369948492414308827e-02,-4.197762858453851081e-02,2.409501281916204718e+00,-5.682943096769949021e-03,3.029423201057750148e-02,-2.737383165922011724e-02,-4.986978494388824568e-02,-1.836922826625311117e-02,8.741933025423184733e-03,-4.585566788916470987e-02,-7.367926006536317018e+00,1.489506486866504220e-02,1.118807815645415926e-02,3.825682748599895433e+00,3.285106803826112198e+00,-1.836037877372067584e+00,-4.444696118174761068e+00,-5.129171546208264459e-03,-1.321555923927838182e-02
1.180565088951345043e+00,8.547302799309969279e-02,5.345247362952199044e-02,7.720775566295872139e+00,-8.208558969032862807e-02,2.882406917745676533e-02,1.001950260594908215e-02,-6.477514573583253998e-03,-1.721147230687588431e-02,1.241031700649406627e-02,-1.184192914684926295e-02,6.035583577782539066e+00,3.852315412835805031e-02,1.899367925684417036e-02,3.159713701885991100e+00,4.747672578908701979e+00,-1.757475273559553131e+00,2.761490012480596334e+00,3.718114030598195646e-04,5.949274658264801230e-03
1.159444208455989056e+00,3.459751616373035743e-02,6.471571201861525680e-02,7.844200647673767790e+00,-8.462038475772781787e-02,2.421892648930137892e-02,4.721251874732276810e-02,-1.454421548098674966e-03,-4.617718385312872403e-02,-6.338853134094622754e-03,4.655578093673673479e-03,1.542844143265709178e+00,-3.423485948460480710e-02,-5.109349192563193698e-03,-7.363284260707731121e+00,-4.364065644040103109e+00,6.231396815475420681e-01,1.196859703412139098e+00,-9.168237172434028082e-03,-7.038494372410390026e-03
8.759120185881674736e-01,-4.898985367832438265e-02,7.374080572802999001e-02,5.695574966105645842e+00,-1.211403347302360267e-02,1.325214478111548522e-03,-1.145427044973581360e-02,1.730404190424719713e-02,-2.064341251538541824e-02,-4.057837409124818301e-02,9.656428731384947284e-03,-2.555671918341529292e+00,4.120545504286401983e-02,1.106154956521573224e-02,1.448914691436858249e+00,2.066565775113716086e+00,5.733128394950334439e+00,4.921966937075120896e+00,-1.078049694620904046e-02,-5.241420040709814099e-04
9.723063427149072346e-01,-2.355209584955601787e-02,8.037551245659665944e-02,7.430439999630065628e+00,1.344211254459896920e-02,3.696551134615459755e-02,-1.055056201047942233e-02,4.783934433193262614e-04,-3.116967122893719161e-02,-4.220731898974545981e-02,4.623355995020707321e-03,6.797695376414541357e+00,-3.866777881942994738e-02,-2.017562304484080832e-02,4.936997957220045308e+00,6.157331086367387130e+00,-1.524177448037228544e+00,-6.415384406502351311e-01,1.363225037020665206e-03,1.279167089263641768e-02
1.063529586178623365e+00,7.181947079918821197e-02,-4.969897933623648734e-02,1.213292245032402406e+00,-6.196279971892058175e-02,-1.877702656053361827e-02,-1.059784908523930813e-02,-1.416184755038807364e-02,-1.310695925016721469e-02,-2.651570960012163136e-02,4.895936474912281067e-02,-3.699302169393195783e+00,1.153620164466573339e-02,4.059337280268519865e-02,-6.185714246468764443e+00,6.049623467871571236e+00,3.954557028864467583e+00,1.882432032332379990e+00,-9.063183797811871084e-04,-1.110883512860589076e-03
1.161273321834745076e+00,-6.011548917731042441e-02,-9.987496480199027638e-02,8.138151600771532657e-01,-2.779975377780141699e-02,-3.298802223322093441e-02,-3.141449673055610181e-02,-1.573895857929840519e-02,5.270803337370955077e-03,1.358074190532822245e-02,-1.481405625160888556e-02,6.467321490698989095e+00,2.300659963883025516e-02,7.354862328234845759e-03,7.880888776801022289e+00,6.075180655416941633e+00,6.510591152954486205e+00,-2.914556814919553318e+00,-7.394937365456740255e-03,-6.371090128707268194e-03
1.189159377894006830e+00,7.758623843529008357e-02,-1.171690298948049880e-02,3.787374204280411050e+00,-7.999671736119580434e-02,-2.549258448276207206e-02,3.043491753045089732e-02,-3.275906186239682660e-02,4.094135638944887412e-02,-3.540972943144972407e-02,5.622948824812346036e-03,-7.627784685003373255e+00,-2.774778148649750462e-02,3.278568528521515202e-02,5.424168299586380471e+00,1.800421230104102932e+00,4.585230062107907401e+00,-4.918980593903674148e+00,6.176639264241034696e-03,-9.817061357120888607e-03
1.080381031565321948e+00,3.291257866430880030e-02,-7.428511510000074258e-02,-4.344084805833940521e+00,9.437743329094305800e-03,2.748254958974842566e-02,3.409845779910698760e-02,1.374794609188748074e-02,-2.758791182151523400e-02,2.220875205863588608e-02,4.170902931469643027e-02,-6.653309921464366283e+00,-3.022709511722092637e-02,3.817006364945166319e-02,2.741108963353243055e+00,4.484174791988515096e+00,2.959305097784881156e+00,-5.469842049160124731e+00,-5.484294100911326839e-03,-1.160064485933445799e-02
9.670425290709534494e-01,5.029256163965500903e-02,-8.898472845920675500e-02,-2.583288491162543110e+00,5.269523940727663391e-02,-1.973074656839469976e-03,4.527145589368322676e-02,-3.465466457385141252e-02,-2.346152332872271373e-02,1.164212047774917241e-02,-2.001299796687920976e-02,5.447439939067638903e+00,-4.941862857444051516e-02,4.380427349433219097e-02,-1.522748001151480679e+00,-3.382799678718011904e+00,3.321625971145980571e-01,5.087031097018131831e+00,-1.163876172343983155e-02,-9.503640189584435655e-03
1.025799113614918490e+00,7.494802283117860120e-02,7.216018885284047890e-02,-7.171029519242187789e+00,-8.221446868397469521e-02,2.037422730931118253e-02,4.919295834441686499e-02,-2.096404818175404833e-02,4.405217920979746793e-02,-1.947135013164714989e-02,4.186652827448238134e-02,-8.274418858931849030e-01,2.244561372666672994e-02,2.585220618407386983e-02,-2.615118750250038815e+00,4.908497392012609595e-01,-6.010027818134997091e+00,-5.956747900494846704e+00,1.055766115479882077e-02,-7.054844659347490887e-03
8.987320536269138849e-01,-1.008388061618367693e-02,-2.277500613473086577e-02,5.076089684838073879e+00,-9.627773993278672393e-02,-1.332808670804226658e-02,-4.566413665138303879e-02,-2.027909208274579836e-02,3.305311062138342748e-02,1.705802905750189447e-02,-3.626343590878542550e-02,-2.627596404001197428e+00,1.367356286979246049e-02,2.693479715149131593e-02,-2.750174321551446255e+00,-1.227566031804311564e+00,3.737810751942660659e-02,-5.675424089319937693e+00,-1.211662362182163930e-02,-6.758398338636451008e-03
1.156450377490199743e+00,8.135337962109787102e-02,4.694185243779402938e-02,5.599339208278129476e+00,-2.474183495935315669e-02,4.230358382264633177e-03,-2.175928532239312929e-02,-6.054782487432207316e-03,1.220632035592188191e-02,2.791770671029457362e-02,-1.565663591569429330e-02,-1.116727260417318845e+00,-2.450291545313689964e-02,4.020893951085401097e-02,-1.910652636055008458e+00,7.279923597072016861e+00,-7.081030012134103657e+00,7.288254978669211681e+00,-1.236650268768473351e-02,1.319349993199706375e-02
1.027532853956469427e+00,5.299847756549749822e-02,1.713359506075887162e-02,4.315408521598060432e+00,5.892488385615471391e-03,-5.575140873354290927e-03,4.544967288504710157e-03,-4.622685357743294698e-02,-2.689462033919265416e-02,-2.793327436856817350e-02,-4.651423591414621111e-02,3.731441786082994483e+00,2.562205323076303942e-02,4.870501849737181310e-02,5.984418512240313959e+00,-3.661934006183310331e+00,3.839364522550630099e+00,7.283455174449267489e+00,-2.258055746187474788e-05,9.607809456684466426e-03
8.265970700256402015e-01,4.355709461598245014e-02,-6.247419858737610771e-02,-6.450295971763797098e+00,2.955377572920939167e-02,-2.426433754667602083e-02,-1.250828182631558150e-03,2.740446700404131075e-05,2.940658474360405283e-02,4.820594586188052533e-02,4.216423757717649434e-03,-3.375079164073817140e+00,-1.220481340353098132e-02,-4.284031522406542281e-03,5.291326049804073506e+00,-1.857726857970103396e-01,-5.568490196600436093e+00,-7.320521303182625061e+00,-8.128576054149853208e-03,-1.075208863852636018e-02
1.161529561017183187e+00,-6.667134899837309781e-02,1.281080430331546505e-02,-5.782176581010141092e+00,5.432811831417513893e-02,-1.013262859218059392e-02,-1.649542969327052327e-02,-3.750282120859232959e-02,3.097211497519357370e-02,-4.382656122650968600e-02,-3.835882954661297417e-02,1.803595742737647001e+00,-6.623778562092084987e-03,2.650021028424803804e-02,-7.698669104255056794e+00,-5.408081668496089733e+00,-6.749907605206471928e+00,6.737372036447593970e+00,1.112355074083840392e-03,5.599080919691835911e-03
9.799599390314326364e-01,-3.062904515566093611e-02,6.513915467882686050e-02,-7.801885256884611763e+00,-4.007715909499760809e-02,3.530116397247377857e-02,1.119855129228879143e-02,-3.125976695573715047e-02,2.497613309356430666e-02,-2.466783340608411784e-02,2.396442776966355159e-02,-3.048378130801969732e+00,-1.373509722228975077e-02,-2.787726700142920816e-02,6.155232959711536722e+00,9.727440651046421749e-01,-7.995294983920638643e+00,-6.352991561267694820e+00,6.465300541225670397e-03,-7.683680663122718218e-03
1.142182502901714525e+00,-6.720019621709938384e-02,-3.091151683252679749e-02,-2.989497024537559611e-01,9.051245092937004744e-03,-1.403862224925103014e-02,3.481880359564996918e-02,-1.975373873738992675e-02,-3.763613848928094863e-02,-1.939491152123088563e-02,-3.957478488411791256e-02,4.125018999203041048e+00,1.904209886396060480e-02,3.586707158590554667e-02,-6.327212144948436645e+00,5.271204183162581103e-01,-5.722164668449256197e+00,-1.881498146788771919e+00,-1.042248372611120910e-02,-1.385077194474962532e-02
9.599611961347532807e-01,-5.926642904797566058e-02,6.863265512594285411e-02,-8.988601782977720944e-01,-5.243451243737598522e-02,4.129399000660587127e-02,-3.995938765351177147e-02,4.675886645884806680e-02,1.430014472619821342e-02,1.616268832706516112e-02,3.799532032903034373e-02,2.924577580421784617e+00,-3.213704207627535170e-02,3.140463830879026974e-02,-1.991759934752414196e+00,-7.797092394571825125e+00,2.715515653143631525e+00,-3.662824295047659717e+00,-4.386040244604313271e-03,5.812555855276721473e-03
1.034875517035581893e+00,5.966113755372412508e-02,-5.522039986786284743e-02,-1.483494743306433605e+00,-2.135412491689359094e-03,-4.381932876846113267e-02,2.544113269351791495e-02,-3.681110002016332872e-03,-3.131739691931406666e-02,-4.171365765792576369e-02,8.792844863251957077e-03,-1.976638135350281544e-01,1.184597652306636217e-02,-1.935199392276296809e-02,4.079104329255747174e+00,-3.797298116036454729e+00,-5.081199807181270955e+00,-4.730139346399615974e+00,-1.895832510387662762e-03,9.513951836919866401e-03
1.130838091321195726e+00,-4.673630105554707481e-02,9.710678040698403346e-02,-4.597753390402576912e+00,-3.645973523441772834e-02,-2.531931610752290174e-03,5.660833540149089183e-03,4.852278641759587285e-02,1.256507272578734347e-02,-1.444084348072347673e-02,1.888388148506317532e-02,6.057393421276994872e+00,1.193011505118023174e-02,3.135579914085778741e-02,-4.488420047394576784e+00,-2.598121598850500646e+00,-7.126354893031150439e+00,-5.484905732228847697e+00,-2.674200691036689517e-03,-5.285585151815000438e-03
1.094469519937942836e+00,-6.158243424620542250e-02,-6.808969522372754213e-03,6.881339888599983468e+00,-5.016724985198250941e-02,4.059610107127768763e-02,4.508986918263577226e-02,2.531042669537342249e-02,1.224440517923708338e-02,-3.332791035568494209e-03,-3.393251836237459740e-02,-3.644066353999106056e+00,-3.326363917185645724e-04,2.740804220348851128e-02,-5.206796849641873948e+00,6.466332147045086742e+00,1.843486464712219330e+00,-3.913015381160519723e+00,5.736931264911074649e-03,-8.608148353050574381e-04
1.103567841013694650e+00,-5.100155508145290395e-02,1.131648231199874899e-02,7.849110567483569056e+00,-2.524784057595499953e-02,-4.882628194391905319e-03,2.454015918179938693e-02,-2.378498531482481360e-02,4.284477706492832716e-02,-2.581702498567236756e-02,-4.855157022196954220e-02,-5.968099727197500926e+00,-4.620120346936296141e-02,2.876784102346791050e-04,1.597994527338613580e+00,6.413925918795030157e+00,-7.828198203297587199e+00,-1.733889499463396433e+00,-1.135389522635615531e-02,1.385145251616419840e-02
9.116538932841055098e-01,-9.817286312927664405e-02,-3.844738108359928991e-02,1.486770311878835571e+00,-1.939093967195870682e-02,-1.638505743699915362e-02,-9.335895769966684465e-03,-5.445950544384001168e-03,-3.184202569427806162e-02,-5.084782635721873945e-03,3.887373851497642752e-02,9.625774845172934135e-01,-3.389916945794006764e-02,-1.065685792777361363e-03,-4.289965923950697757e+00,1.595623190746611186e-01,-4.944613403495093706e+00,5.770989891721679754e+00,-4.805355899154140770e-03,1.334265984203541339e-02
8.258989820009552396e-01,-9.711596557214097203e-03,2.023539720428987887e-02,-1.727708101264591178e+00,-6.647521454710264566e-02,-1.422381561363286057e-02,7.550548257992395484e-03,3.172801184315546252e-02,2.410734606800679636e-02,2.993636867435331417e-02,2.795261474986197869e-02,-1.498021742920849775e+00,-4.779364038586752378e-02,3.717185651132078050e-02,-5.814613945800068961e+00,-4.258171279150428035e+00,-6.678798546647625400e+00,5.306398475729391606e+00,-9.806565273378706551e-03,5.671306008330649628e-03
1.073438404845787231e+00,-4.585646866307100528e-02,-1.700826414299412559e-02,2.596777113969418238e+00,-2.404923686777989122e-02,1.243124338436434051e-02,-1.294187210965414003e-03,2.251931593959341504e-02,-4.779146508186348646e-02,-3.997242580435884929e-02,2.010695444051389946e-02,-4.189833467794096933e+00,1.173271866255534007e-02,-3.677982348352859532e-02,-2.135816320431747073e+00,2.738195344669795972e+00,-6.963368660617714312e+00,-8.947613602205120031e-01,1.112610936839924548e-02,1.093231946832936077e-02
1.054030455538467193e+00,-7.081519708274899849e-02,-5.246960097346349550e-02,3.749344521481232206e+00,4.236962180523190513e-02,1.574527198657824090e-02,-1.566930034341092876e-02,-1.651704107622901235e-02,2.090997971796311472e-02,1.294044256684764860e-02,-3.115065334418111453e-03,7.136960682178765225e+00,3.137754523608486668e-02,-4.624853804760231668e-02,3.177028676359206827e+00,-2.428893830120536279e+00,6.633123822677346126e+00,2.001850910445908127e+00,-4.782366311081656662e-03,-8.452628650236295588e-03
1.027934317751315385e+00,9.267536434785614285e-02,4.234546861504404069e-02,4.875573631599424473e+00,-6.340192897296950680e-02,1.685441052466520040e-03,-4.630401245213548039e-02,3.202526324547393111e-03,-8.857357730720841205e-03,-1.336368711671930692e-02,4.503430754384610268e-02,-8.744653068028682696e-01,3.524305953757222998e-02,-9.506718410933964747e-03,-6.287943750637541740e+00,2.032931144053149453e+00,-7.885368741395089032e+00,8.245305127476907359e-01,4.215339879856358149e-03,2.350385211077481856e-03
9.885991899235427871e-01,-9.552253439820290737e-02,1.153625432313525045e-02,-6.907345524844956230e+00,-4.194343926875343520e-02,-1.644096852433921813e-02,-3.634006611437536061e-02,-3.703802021337209566e-02,1.699553283955178296e-02,-4.226145018045329022e-02,3.533685908461746406e-02,2.692486839892643147e+00,9.184972347966266493e-03,-1.816466841440914776e-02,-4.396961429553314815e+00,-1.096243109907874214e+00,1.470466128183828047e+00,-6.625855473922257488e-01,6.077756585840586243e-03,9.605606909911308666e-03
1.106833576783366802e+00,-6.284227119480412238e-02,-5.518104179086642802e-02,7.366343813339780056e+00,-2.961656226718333007e-02,4.355557037162158251e-02,-3.210368959256536259e-02,-4.714919214349963528e-02,3.647611205539812163e-02,2.497010590181980572e-02,2.793402278961323870e-02,-4.454586728985610478e+00,4.881800392520133092e-02,-3.577266334090674349e-02,7.817038839069310185e+00,-7.824026951217017967e+00,1.211958277409012297e+00,1.655600719004917565e+00,-1.240992588775938904e-02,-7.645209681077424525e-03
1.061889428481554098e+00,9.063368847186489830e-02,1.671962772484794635e-02,-3.219824219064847171e+00,4.862249415589395274e-02,-2.844057887436142462e-02,1.780008326053958423e-02,-1.312252092154524846e-02,-3.893405169468543842e-02,-1.610115610950257903e-02,3.150985082128036907e-02,2.611723239268991748e+00,2.408383819913353929e-02,-8.644322574497487199e-03,-5.853752165550059061e-01,2.624740178639713761e+00,-4.813340983044779975e+00,-7.111911709762134493e+00,-8.139140093575122914e-03,-8.371362121736147452e-03
9.900778088807170585e-01,-9.596774457190977714e-02,-2.444729964959439783e-02,-3.727768369204991217e-01,8.338532180787028292e-02,3.445166041844394123e-02,-1.663587564186286283e-02,4.076836496466937354e-03,-4.730195427760375271e-02,-2.900727092712360872e-02,1.503837228877386023e-02,4.361262635949259447e+00,-2.096247688441545132e-02,-2.611133274275034832e-03,-6.030230807589475717e+00,-3.994936960484739785e+00,3.188305226839105444e-03,-7.253942615261651738e+00,5.095362565847930125e-04,4.344845037525871256e-04
1.147799513954870676e+00,-2.281841770287043603e-02,-3.487110260375028692e-03,-9.060164754541393251e-01,-3.820476028564748217e-02,-1.692489000638249669e-02,3.942642965566997559e-02,3.936949036868572782e-03,3.540358204606260106e-02,2.204795878350102045e-02,2.237210811046677628e-02,-5.702413906121659437e-01,4.857930199961972562e-02,-2.311712167685592290e-02,-5.324831833087880995e+00,3.154176313422734523e+00,-2.250355179489028856e+00,2.646602664993199738e+00,1.114291657486868141e-02,2.961262592504312202e-03
9.874041721500920188e-01,5.738481004355319715e-02,6.310859309498365044e-02,-5.118448731876240387e+00,-2.521445599835892004e-02,-2.766536424458369142e-02,2.793009742733114364e-02,2.558372485492110826e-02,2.937192938637187001e-03,9.310528344654477040e-03,3.186178256578499346e-02,-1.700212839189093827e+00,2.141382474662953395e-02,-3.538871993740536070e-02,-6.897218562579517709e+00,4.505698333350665052e-01,-5.024395481130163432e+00,-7.225460495124940152e+00,7.914432704261708737e-03,1.050474086995697998e-02
8.963850252666698548e-01,4.923817305174321701e-02,-8.341947364598774339e-02,-3.376848495357176461e+00,7.751239487509503645e-02,-8.006743206573019300e-03,3.739384832806567915e-02,3.522201366445985860e-02,3.258518724028613978e-02,2.381992486949421894e-02,3.277046016526861949e-02,-5.853865386628967826e+00,-3.837536900992621208e-02,-3.565209354870017139e-02,-7.635902809180766582e+00,-4.865520208182177342e+00,6.167289825078542620e+00,-4.517251551259436226e+00,-4.453812590413870273e-03,1.367048969161630684e-02
8.766211921538662466e-01,9.921602488865538527e-02,-7.342234721231269412e-02,-6.321425693458628814e-01,-2.866491689740634230e-02,-4.972132142609032857e-02,2.568128025839042095e-03,1.873242921421014451e-02,1.823733674652741610e-02,-2.540276943093847800e-02,4.550862927444486450e-02,-6.086649602422175676e+00,3.128770769084193715e-02,9.995265486027304913e-03,3.217397780731698020e+00,4.565837195839517193e+00,7.108940563880766561e+00,-2.660528528439231266e+00,-1.117403284486591722e-03,-1.230302085047399463e-02
8.499700597214693287e-01,9.658526943154596700e-02,9.780167737999423405e-02,5.617739157740752276e+00,7.972084985801008994e-02,-3.993466522490914106e-02,2.312886852783559155e-02,4.258227641131241692e-03,-8.043652485636085259e-04,1.234680533306779793e-02,2.581408437438897918e-02,6.558043421941935236e+00,4.266087794457705529e-02,-2.107790353629440672e-02,1.117674119339898908e+00,2.021108391257692816e+00,-3.414820416502571732e+00,-6.736903530241383109e+00,-2.152966056361178826e-03,-2.291867561340031265e-03
9.306969342043067694e-01,4.199418504454033307e-02,-6.699462461383642875e-04,-3.084608854834547387e+00,2.509934767730906402e-02,2.359853840464160024e-02,7.335104765377388480e-03,-2.733325187998303374e-02,2.539775999104063042e-02,-4.367398701389649252e-02,-2.254693669180322241e-02,7.306864344130627131e+00,-3.397583822068737242e-02,-4.304162925299913345e-03,-2.648118665052390241e+00,-7.563597310831653431e+00,-4.943248538547551973e+00,4.867703320283512269e+00,-1.902623564392375705e-03,4.774695730456277737e-03
9.333926706718496114e-01,8.675035598297509143e-02,-5.096442511482179860e-02,-4.477343573047029679e+00,7.837627567660257477e-02,-4.268062668008881788e-02,-1.778780078793725655e-02,2.759015957645462314e-02,-4.064877749742547286e-02,-3.355422687951789551e-02,4.272439597855406945e-03,1.122069070510816502e+00,2.213536267817542424e-02,1.771771539457651923e-02,1.281332584309607725e+00,4.936366711473612057e+00,1.421852133389505113e+00,7.166767577287380675e-01,-1.037851879912548431e-03,4.012247627440752168e-03
1.109315650633798001e+00,-1.676896743878997231e-02,-3.772305710373211746e-02,4.359841673462550915e+00,-8.865031314045662691e-02,2.694017614760825519e-03,-3.429690770949797574e-02,4.038140814368648690e-02,2.819718435284548907e-02,-2.721251974371827198e-03,-8.697728828168313497e-04,2.391377811527508612e-01,3.898023464487818113e-02,-2.494397351690771578e-02,4.311687249383400200e+00,-5.744433658401705500e+00,6.886728419613712404e+00,-4.323579161132464321e+00,1.152516699449405123e-02,2.089359896268613848e-03
1.097903173319672021e+00,2.759107966061177808e-02,-8.285342439900332534e-02,-1.192226931704107429e+00,-5.351081928164358459e-03,2.711492664144354858e-02,-2.540825959687166569e-03,1.494681854998283765e-02,8.083021493510852973e-03,3.447996696530400418e-02,4.039939686353379023e-02,-4.969720316843151409e-02,3.121625227855287510e-02,1.260884653030158731e-02,4.354299547968121686e+00,1.327210329539795453e+00,3.634077960140393415e+00,-1.082032863654625032e-01,-1.273254242480350608e-02,-1.050687133358495923e-03
1.115891694900536857e+00,8.842330287953731327e-02,5.792964332719249820e-02,-3.308543556523593665e+00,5.828444811898800260e-02,1.989618689394656581e-02,3.026361166701556360e-02,-4.232114914194905902e-02,-3.448879633694085234e-02,-9.324429598971617494e-03,-6.957057711676074840e-03,3.984239381328031016e+00,4.758753380553246148e-02,-1.772833041968737561e-02,5.004921593148525361e+00,5.109076517251455840e+00,3.771650914033342517e+00,7.482970959075016637e+00,4.730522890504186909e-03,1.271054274076822629e-02
